Time,Wave Probe C,Wave Probe G,Wave Probe L
3.5625,163.314049,-109.8705068,72.49465532
3.625,153.586049,-95.02050682,111.3776553
3.6875,116.210049,-64.08300682,135.8396553
3.75,70.89804899,-36.10000682,128.1146553
3.8125,31.21804899,-32.40300682,108.5606553
3.875,-7.165951007,-45.76800682,86.39965532
3.9375,-41.99795101,-39.58050682,66.05715532
4,-76.55795101,-2.192536819,46.22965532
4.0625,-97.80595101,36.64949318,18.41965532
4.125,-101.901951,28.23449318,-16.08534468
4.1875,-100.877951,18.82949318,-44.66784468
4.25,-95.75795101,49.27199318,-63.46534468
4.3125,-86.78195101,118.3244932,-72.71924468
4.375,-74.50995101,157.4294932,-77.11284468
4.4375,-49.16595101,146.0444932,-74.00674468
4.5,-17.67795101,140.1194932,-71.19034468
4.5625,3.842048993,164.8544932,-63.70674468
4.625,21.23404899,206.1874932,-54.45284468
4.6875,44.53004899,228.9574932,-42.86534468
4.75,74.75404899,209.4044932,-23.79424468
4.8125,89.33004899,176.9974932,-2.69534468
4.875,89.58604899,160.1524932,24.10075532
4.9375,99.82604899,160.6474932,61.42215532
5,129.010049,166.8344932,101.0932553
5.0625,147.698049,141.5894932,136.8696553
5.125,142.082049,82.68449318,159.2886553
5.1875,145.138049,30.21449318,168.5426553
5.25,174.338049,5.479963181,165.2106553
5.3125,212.978049,-10.37550682,158.5156553
5.375,218.098049,-55.66800682,169.3146553
5.4375,182.258049,-98.96550682,184.5076553
5.5,132.866049,-124.2255068,179.3576553
5.5625,106.226049,-126.9485068,147.4436553
5.625,103.666049,-130.6455068,119.8746553
5.6875,89.07404899,-147.7225068,115.7546553
5.75,27.39404899,-165.8055068,119.6176553
5.8125,-16.65395101,-168.7755068,112.1496553
5.875,-17.16595101,-158.3805068,66.82965532
5.9375,-6.653951007,-145.7425068,9.93824532
6,-23.80595101,-139.0755068,-29.47534468
6.0625,-57.86995101,-140.3135068,-46.71174468
6.125,-88.31795101,-133.6305068,-54.19534468
6.1875,-110.333951,-114.3105068,-74.26424468
6.25,-134.669951,-86.35800682,-97.69634468
6.3125,-165.133951,-59.38050682,-118.3133447
6.375,-186.365951,-38.34300682,-135.3083447
6.4375,-188.941951,-7.158006819,-144.0633447
6.5,-173.581951,43.59499318,-148.4403447
6.5625,-155.661951,78.97199318,-153.5903447
6.625,-143.101951,82.94749318,-159.5133447
6.6875,-132.365951,93.07949318,-158.9983447
6.75,-121.853951,117.3344932,-154.3463447
6.8125,-104.957951,144.5594932,-146.1063447
6.875,-87.56595101,153.9794932,-136.0803447
6.9375,-75.53395101,127.4824932,-127.8403447
7,-67.59795101,126.9874932,-116.7683447
7.0625,-40.97395101,112.6324932,-96.66634468
7.125,3.314048993,75.27499318,-76.34034468
7.1875,35.07404899,45.07999318,-51.87784468
7.25,35.82604899,-8.395506819,-30.23174468
7.3125,42.75404899,-65.55250682,-9.11674468
7.375,75.77804899,-100.9605068,17.38965532
7.4375,119.042049,-111.3555068,40.32325532
7.5,139.250049,-114.5575068,64.76965532
7.5625,134.914049,-127.6905068,81.76465532
7.625,126.978049,-137.3275068,102.3646553
7.6875,133.378049,-134.1255068,116.7846553
7.75,128.242049,-118.5335068,124.2686553
7.8125,113.650049,-97.48000682,127.5996553
7.875,76.54604899,-72.99300682,126.5696553
7.9375,32.24204899,-49.23300682,128.1146553
8,11.26604899,-20.26000682,124.0106553
8.0625,8.962048993,21.56749318,114.2096553
8.125,-9.741951007,85.65449318,107.5306553
8.1875,-44.30195101,138.1394932,80.99215532
8.25,-68.36595101,181.9324932,37.73215532
8.3125,-77.06995101,223.2644932,-6.28425468
8.375,-79.10195101,252.7174932,-44.92534468
8.4375,-85.26195101,273.0274932,-66.04034468
8.5,-90.89395101,266.5924932,-79.17284468
8.5625,-85.51795101,248.5244932,-88.68424468
8.625,-67.85395101,225.5074932,-98.21134468
8.6875,-43.53395101,193.0694932,-104.6493447
8.75,-25.35795101,163.8644932,-97.97034468
8.8125,-15.88595101,121.5574932,-79.17284468
8.875,25.60204899,73.78999318,-51.87784468
8.9375,87.53804899,21.79949318,-21.75034468
9,153.074049,-29.18550682,0.39465532
9.0625,206.594049,-75.94750682,18.93465532
9.125,301.042049,-117.0485068,52.66715532
9.1875,282.626049,-150.9555068,113.6946553
9.25,244.722049,-183.8735068,189.4156553
9.3125,204.274049,-209.1025068,279.0096553
9.375,155.378049,-225.4375068,294.7176553
9.4375,92.41804899,-229.6605068,256.8806553
9.5,25.85804899,-228.4235068,204.0776553
9.5625,-34.82995101,-226.1805068,146.6546553
9.625,-89.08595101,-220.7505068,90.51965532
9.6875,-131.597951,-220.2555068,32.59825532
9.75,-165.133951,-220.7505068,-24.56674468
9.8125,-189.453951,-218.5075068,-82.00534468
9.875,-210.957951,-200.4555068,-135.5653447
9.9375,-227.341951,-174.9635068,-177.0233447
10,-241.165951,-138.8125068,-209.2103447
10.0625,-248.333951,-88.33800682,-230.5663447
10.125,-250.877951,-37.84800682,-244.2303447
10.1875,-247.309951,-0.475506819,-249.6383447
10.25,-233.981951,23.77949318,-246.2903447
10.3125,-212.493951,55.21199318,-237.2613447
10.375,-186.109951,88.37699318,-227.9913447
10.4375,-158.221951,114.3644932,-216.6783447
10.5,-127.501951,135.4024932,-196.8503447
10.5625,-97.29395101,151.2424932,-172.6293447
10.625,-62.47795101,170.5624932,-144.8353447
10.6875,-20.98995101,185.4124932,-101.0603447
10.75,21.49004899,198.7624932,-48.77174468
10.8125,71.41004899,209.8994932,1.42465532
10.875,123.394049,218.3294932,44.42715532
10.9375,171.250049,223.5124932,87.42965532
11,218.098049,219.3194932,134.8096553
11.0625,251.634049,213.8594932,172.1636553
11.125,283.634049,209.8994932,205.3806553
11.1875,307.954049,203.9594932,238.5986553
11.25,321.026049,192.8374932,264.0746553
11.3125,320.770049,177.7244932,282.6146553
11.375,314.626049,165.3494932,288.0386553
11.4375,297.970049,146.3074932,291.1286553
11.5,267.506049,116.8394932,283.1296553
11.5625,238.066049,80.45699318,264.3486553
11.625,208.898049,45.55949318,242.9596553
11.6875,170.994049,10.18246318,212.8326553
11.75,130.290049,-21.25000682,187.5976553
11.8125,97.26604899,-47.74800682,160.8176553
11.875,80.11404899,-66.29500682,122.1926553
11.9375,58.37004899,-81.64000682,84.85465532
12,21.49004899,-96.50550682,56.80325532
12.0625,-18.44595101,-111.6035068,47.25965532
12.125,-48.90995101,-128.1855068,35.43075532
12.1875,-69.37395101,-144.2735068,8.39324532
12.25,-88.06195101,-160.3605068,-24.05174468
12.3125,-103.933951,-171.9775068,-53.93784468
12.375,-115.469951,-181.3985068,-79.67174468
12.4375,-120.317951,-188.8235068,-107.7393447
12.5,-123.661951,-192.5205068,-136.8533447
12.5625,-136.957951,-196.4955068,-153.5903447
12.625,-156.685951,-199.9605068,-162.3453447
12.6875,-173.325951,-200.4555068,-169.2983447
12.75,-184.573951,-197.4855068,-175.2203447
12.8125,-190.989951,-194.7475068,-176.7653447
12.875,-195.325951,-184.3525068,-173.6593447
12.9375,-197.901951,-164.8155068,-177.2803447
13,-196.365951,-141.7985068,-183.9753447
13.0625,-188.941951,-116.0425068,-186.0353447
13.125,-174.349951,-90.30250682,-182.1563447
13.1875,-158.221951,-61.60800682,-175.7353447
13.25,-145.661951,-36.34750682,-170.8263447
13.3125,-133.133951,-12.09250682,-160.5433447
13.375,-120.333951,12.40999318,-146.6213447
13.4375,-108.301951,38.38199318,-133.2483447
13.5,-96.78195101,62.14199318,-126.2953447
13.5625,-87.54995101,79.96199318,-122.4163447
13.625,-76.55795101,97.30249318,-113.4203447
13.6875,-52.74995101,110.6524932,-98.72634468
13.75,-30.97395101,127.9774932,-77.88534468
13.8125,-11.78995101,146.3074932,-57.01174468
13.875,8.178048993,164.1274932,-28.18784468
13.9375,24.56204899,179.2094932,5.54465532
14,48.62604899,187.6394932,32.08325532
14.0625,76.80204899,196.2874932,54.46965532
14.125,96.49804899,203.9594932,73.28325532
14.1875,118.530049,211.6474932,92.33825532
14.25,149.762049,211.1524932,113.1796553
14.3125,175.106049,206.6824932,129.9176553
14.375,195.314049,201.7474932,149.2296553
14.4375,198.914049,196.7824932,169.0576553
14.5,200.450049,193.3324932,188.6436553
14.5625,207.618049,187.1444932,202.0176553
14.625,213.490049,181.6844932,215.9386553
14.6875,219.122049,161.8994932,226.7376553
14.75,206.850049,124.0324932,232.1446553
14.8125,190.466049,66.84449318,230.5996553
14.875,174.594049,3.484493181,224.6936553
14.9375,163.058049,-52.18750682,212.8326553
15,156.162049,-103.1885068,192.2486553
15.0625,142.338049,-137.5905068,169.0576553
15.125,115.698049,-160.3605068,146.9126553
15.1875,97.77804899,-177.4225068,125.2986553
15.25,95.47404899,-202.1725068,98.00325532
15.3125,80.88204899,-231.3935068,79.96215532
15.375,44.80204899,-250.9455068,60.64965532
15.4375,14.83404899,-262.8255068,43.67075532
15.5,-2.317951007,-266.7855068,20.99465532
15.5625,-23.29395101,-265.0375068,-3.21034468
15.625,-60.68595101,-248.2075068,-27.15784468
15.6875,-103.165951,-224.6955068,-52.90784468
15.75,-136.701951,-198.9705068,-80.70174468
15.8125,-169.725951,-171.7455068,-113.1463447
15.875,-206.861951,-149.9655068,-143.8053447
15.9375,-235.773951,-124.9685068,-176.7653447
16,-259.325951,-98.47050682,-214.8753447
16.0625,-274.957951,-62.59800682,-246.8053447
16.125,-288.013951,-29.18550682,-268.4353447
16.1875,-299.005951,-10.60750682,-279.2503447
16.25,-302.077951,-3.677536819,-285.4303447
16.3125,-300.029951,1.256993181,-286.1863447
16.375,-293.117951,2.262462181,-282.3403447
16.4375,-276.477951,-3.430036819,-275.6453447
16.5,-251.133951,-6.663006819,-262.4963447
16.5625,-219.133951,-1.465506819,-240.0943447
16.625,-182.029951,10.18246318,-212.7993447
16.6875,-130.829951,13.15249318,-192.4733447
16.75,-82.44595101,14.62199318,-178.0533447
16.8125,-32.52595101,21.30449318,-151.7883447
16.875,11.52204899,33.67949318,-115.2063447
16.9375,59.65004899,45.55949318,-75.56784468
17,121.842049,48.03449318,-36.17034468
17.0625,178.674049,49.51949318,9.16574532
17.125,204.530049,54.96449318,58.34825532
17.1875,199.426049,60.91999318,106.2436553
17.25,181.746049,50.50949318,152.3196553
17.3125,155.122049,31.20449318,189.6736553
17.375,132.594049,28.00249318,219.5276553
17.4375,109.570049,45.55949318,222.6336553
17.5,81.90604899,55.70699318,207.4406553
17.5625,56.05004899,38.13449318,184.7646553
17.625,41.73004899,33.43199318,159.7876553
17.6875,43.01004899,49.02449318,124.7836553
17.75,39.41004899,66.84449318,95.41215532
17.8125,34.29004899,61.39949318,69.91965532
17.875,39.66604899,55.95449318,57.06075532
17.9375,55.53804899,77.98199318,43.92825532
18,73.20204899,116.1124932,34.65825532
18.0625,78.83404899,140.5994932,33.86965532
18.125,80.11404899,140.5994932,38.50465532
18.1875,84.97804899,149.0144932,43.67075532
18.25,86.51404899,166.5874932,46.48715532
18.3125,81.65004899,172.5274932,47.25965532
18.375,72.69004899,144.3124932,47.51715532
18.4375,68.35404899,95.80199318,50.62325532
18.5,69.10604899,63.13199318,54.46965532
18.5625,66.29004899,49.02449318,59.63575532
18.625,60.93004899,28.74499318,67.10325532
18.6875,57.07404899,-17.55300682,73.02575532
18.75,56.30604899,-50.95000682,79.70465532
18.8125,52.99404899,-63.83550682,84.61325532
18.875,51.69804899,-63.58800682,81.50715532
18.9375,55.02604899,-71.50800682,76.88825532
19,61.93804899,-93.04050682,67.10325532
19.0625,65.52204899,-102.6935068,57.06075532
19.125,61.93804899,-99.46050682,50.34965532
19.1875,55.02604899,-90.07050682,39.53465532
19.25,46.32204899,-83.86750682,27.44825532
19.3125,33.01004899,-82.13500682,14.81465532
19.375,11.52204899,-73.24050682,6.57465532
19.4375,-11.02195101,-52.18750682,-3.46784468
19.5,-32.78195101,-22.75050682,-13.25284468
19.5625,-56.57395101,-14.58300682,-17.63034468
19.625,-83.46995101,-31.16550682,-20.72034468
19.6875,-105.213951,-32.89800682,-28.18784468
19.75,-123.149951,-10.11250682,-44.41034468
19.8125,-137.725951,13.39999318,-66.53924468
19.875,-146.957951,1.999493181,-91.25924468
19.9375,-151.549951,-28.18000682,-113.9353447
20,-148.749951,-42.28750682,-132.2013447
20.0625,-140.045951,-29.18550682,-146.8953447
20.125,-127.229951,-20.01250682,-150.7583447
20.1875,-116.493951,-40.07550682,-149.4703447
20.25,-103.421951,-65.80000682,-144.5783447
20.3125,-88.57395101,-78.43800682,-139.6693447
20.375,-73.99795101,-80.17050682,-129.3853447
20.4375,-55.80595101,-92.05050682,-114.4503447
20.5,-35.08595101,-115.7955068,-100.0303447
20.5625,-11.53395101,-134.3735068,-84.83784468
20.625,6.130048993,-134.1255068,-63.98034468
20.6875,14.83404899,-128.4335068,-43.89534468
20.75,12.78604899,-126.4535068,-25.08174468
20.8125,2.546048993,-132.6255068,-8.60174468
20.875,-13.32595101,-135.1155068,4.51465532
20.9375,-34.06195101,-123.7305068,11.98215532
21,-49.16595101,-104.9205068,16.87465532
21.0625,-64.76595101,-97.97500682,18.69325532
21.125,-78.58995101,-109.1285068,6.83215532
21.1875,-84.23795101,-104.4255068,-12.73784468
21.25,-84.23795101,-74.23050682,-33.08034468
21.3125,-77.56595101,-27.19000682,-53.68034468
21.375,-78.34995101,-5.410036819,-67.58534468
21.4375,-84.23795101,-2.687536819,-79.43034468
21.5,-89.59795101,24.02699318,-84.06534468
21.5625,-92.42995101,78.97199318,-82.76174468
21.625,-88.06195101,112.6324932,-78.14284468
21.6875,-76.30195101,101.4944932,-63.19174468
21.75,-52.74995101,113.8694932,-45.95534468
21.8125,-29.94995101,168.8294932,-31.77674468
21.875,-6.909951007,231.1844932,-17.11534468
21.9375,29.93804899,242.8324932,7.62074532
22,77.57004899,218.5774932,28.46215532
22.0625,121.842049,212.1274932,47.77465532
22.125,151.554049,232.4374932,71.97965532
22.1875,178.674049,270.2894932,92.57965532
22.25,208.642049,298.2724932,109.5906553
22.3125,233.458049,305.4344932,127.8576553
22.375,243.698049,307.6624932,151.8046553
22.4375,247.554049,302.7124932,182.7046553
22.5,264.178049,291.5744932,216.9686553
22.5625,284.146049,269.7944932,248.8986553
22.625,292.850049,247.0244932,269.9976553
22.6875,289.026049,222.2744932,272.0736553
22.75,279.298049,187.1444932,269.9976553
22.8125,274.690049,132.1994932,261.4996553
22.875,268.786049,78.47699318,257.9106553
22.9375,259.826049,35.92249318,254.5636553
23,241.410049,-1.465506819,245.2776553
23.0625,204.274049,-34.36750682,234.9776553
23.125,168.194049,-69.01750682,215.6646553
23.1875,133.106049,-101.4555068,193.0046553
23.25,100.610049,-132.3775068,165.7096553
23.3125,61.18604899,-163.0675068,138.1576553
23.375,19.44204899,-196.2485068,110.0896553
23.4375,-18.70195101,-226.4275068,77.12965532
23.5,-50.95795101,-243.7685068,39.79215532
23.5625,-76.04595101,-251.9355068,-14.54034468
23.625,-105.981951,-265.5325068,-64.49534468
23.6875,-139.277951,-280.3825068,-102.3483447
23.75,-169.725951,-293.7635068,-135.8233447
23.8125,-191.757951,-295.9905068,-165.9503447
23.875,-211.469951,-296.4855068,-194.0183447
23.9375,-240.653951,-296.9805068,-213.0563447
24,-266.749951,-296.7175068,-223.3563447
24.0625,-283.389951,-283.3685068,-233.9303447
24.125,-292.605951,-250.9455068,-244.2303447
24.1875,-295.181951,-211.8255068,-255.0293447
24.25,-295.693951,-177.4225068,-262.7543447
24.3125,-297.997951,-149.9655068,-274.3583447
24.375,-291.069951,-124.7205068,-286.7013447
24.4375,-286.989951,-94.03050682,-286.4443447
24.5,-286.733951,-57.40050682,-284.6583447
24.5625,-281.357951,-26.94250682,-289.5343447
24.625,-268.541951,-7.158006819,-289.0193447
24.6875,-249.101951,12.40999318,-279.7493447
24.75,-223.757951,36.91249318,-269.1913447
24.8125,-193.277951,58.44499318,-250.6683447
24.875,-156.173951,87.88199318,-225.6903447
24.9375,-111.869951,120.5524932,-194.7903447
25,-64.78195101,147.2974932,-161.0583447
25.0625,-17.42195101,167.3294932,-124.7343447
25.125,17.39404899,176.2394932,-82.52034468
25.1875,45.05804899,176.5024932,-29.21784468
25.25,71.66604899,170.8094932,30.52215532
25.3125,98.80204899,166.8344932,82.03825532
25.375,129.266049,171.7994932,127.3426553
25.4375,159.746049,183.6644932,170.3446553
25.5,192.770049,190.3474932,207.1836553
25.5625,224.514049,186.4024932,229.3126553
25.625,253.938049,181.6844932,239.3706553
25.6875,270.850049,177.7394932,234.7196553
25.75,272.130049,167.3294932,227.5096553
25.8125,274.690049,150.7474932,231.1306553
25.875,279.538049,130.2194932,237.5526553
25.9375,281.858049,118.0774932,243.9896553
26,272.386049,108.4394932,241.9296553
26.0625,250.610049,99.77749318,232.9336553
26.125,222.210049,90.61999318,222.6336553
26.1875,191.490049,82.69999318,202.0176553
26.25,158.722049,72.53699318,176.7826553
26.3125,122.866049,58.93999318,151.2896553
26.375,87.79404899,46.79699318,138.6726553
26.4375,57.58604899,35.42749318,127.0846553
26.5,35.07404899,26.26999318,104.1676553
26.5625,21.23404899,8.929493181,73.79825532
26.625,6.386048993,-8.148006819,43.92825532
26.6875,-9.997951007,-22.50300682,26.16075532
26.75,-25.86995101,-37.84800682,9.16574532
26.8125,-36.86195101,-51.44500682,-14.00924468
26.875,-41.74195101,-65.07300682,-30.48924468
26.9375,-43.78995101,-74.46250682,-39.50174468
27,-45.30995101,-83.62000682,-41.30424468
27.0625,-49.42195101,-89.80750682,-46.96924468
27.125,-53.24595101,-96.01050682,-57.26924468
27.1875,-58.63795101,-100.4505068,-60.37534468
27.25,-68.36595101,-102.4455068,-55.46674468
27.3125,-71.42195101,-95.26800682,-51.10534468
27.375,-68.36595101,-78.43800682,-55.72424468
27.4375,-62.98995101,-58.39050682,-62.17784468
27.5,-65.54995101,-35.11000682,-68.61534468
27.5625,-72.70195101,-15.32550682,-76.85534468
27.625,-70.39795101,4.489963181,-81.49034468
27.6875,-57.86995101,23.53199318,-83.27674468
27.75,-38.14195101,33.94249318,-80.70174468
27.8125,-28.66995101,28.99249318,-73.74924468
27.875,-33.29395101,14.62199318,-62.43534468
27.9375,-45.30995101,-13.84050682,-48.01534468
28,-56.82995101,-49.96000682,-38.98674468
28.0625,-60.68595101,-84.36250682,-33.83674468
28.125,-60.94195101,-107.1325068,-34.11034468
28.1875,-62.71795101,-127.6905068,-38.23034468
28.25,-67.85395101,-143.2835068,-40.53174468
28.3125,-71.93395101,-157.6385068,-43.12284468
28.375,-69.13395101,-165.5585068,-46.47034468
28.4375,-65.54995101,-165.0635068,-51.87784468
28.5,-60.94195101,-160.1135068,-58.55674468
28.5625,-54.26995101,-159.6185068,-59.60284468
28.625,-40.97395101,-157.1435068,-57.01174468
28.6875,-29.19795101,-152.9355068,-55.72424468
28.75,-23.80595101,-143.7785068,-58.29924468
28.8125,-24.33395101,-127.6905068,-55.20924468
28.875,-32.26995101,-112.8405068,-49.28674468
28.9375,-42.50995101,-92.77750682,-37.45784468
29,-55.80595101,-64.57800682,-26.12784468
29.0625,-63.50195101,-34.12000682,-24.05174468
29.125,-68.10995101,-3.182536819,-20.46284468
29.1875,-75.78995101,28.24999318,-20.46284468
29.25,-85.26195101,57.19199318,-24.82424468
29.3125,-96.78195101,80.20949318,-31.77674468
29.375,-98.82995101,102.7324932,-39.24424468
29.4375,-97.29395101,121.8044932,-46.21284468
29.5,-90.63795101,135.4024932,-57.01174468
29.5625,-78.07795101,133.1744932,-70.16034468
29.625,-64.50995101,120.5524932,-80.46034468
29.6875,-43.78995101,115.1224932,-89.19924468
29.75,-22.78195101,109.1674932,-91.51674468
29.8125,3.058048993,98.78749318,-87.41284468
29.875,28.93004899,94.81199318,-71.19034468
29.9375,54.00204899,107.2024932,-43.63784468
30,89.07404899,124.0324932,-14.26674468
30.0625,122.098049,136.9024932,14.81465532
30.125,150.018049,145.5494932,42.64075532
30.1875,167.682049,155.2174932,79.44715532
30.25,167.410049,159.6574932,114.4836553
30.3125,162.034049,148.7674932,141.7786553
30.375,150.786049,125.2544932,166.2406553
30.4375,139.506049,93.32699318,189.4156553
30.5,123.394049,75.02749318,193.2626553
30.5625,107.522049,69.81449318,180.9186553
30.625,90.09804899,49.27199318,162.8776553
30.6875,78.83404899,26.26999318,144.0796553
30.75,74.24204899,30.21449318,120.9046553
30.8125,69.10604899,60.17749318,99.29075532
30.875,70.38604899,75.52249318,74.05575532
30.9375,74.75404899,60.67249318,58.34825532
31,72.17804899,45.55949318,51.65325532
31.0625,62.96204899,45.80699318,42.89825532
31.125,50.94604899,52.00999318,39.27715532
31.1875,42.75404899,29.48749318,36.44465532
31.25,34.80204899,-10.36000682,40.83825532
31.3125,28.67404899,-29.68050682,49.31965532
31.375,26.88204899,-34.61500682,58.09075532
31.4375,31.47404899,-68.27500682,61.42215532
31.5,34.56204899,-128.1855068,54.21215532
31.5625,28.16204899,-175.9535068,40.32325532
31.625,13.55404899,-203.4255068,21.76715532
31.6875,-8.973951007,-215.3055068,3.74215532
31.75,-35.08595101,-226.6755068,-14.02534468
31.8125,-62.98995101,-239.5605068,-33.08034468
31.875,-88.57395101,-247.4805068,-47.22674468
31.9375,-105.469951,-241.5255068,-59.60284468
32,-120.061951,-224.4475068,-69.13034468
32.0625,-128.013951,-202.4355068,-76.08284468
32.125,-126.221951,-178.6605068,-82.52034468
32.1875,-123.405951,-158.6285068,-87.41284468
32.25,-132.621951,-128.9125068,-98.72634468
32.3125,-142.093951,-99.46050682,-120.3733447
32.375,-144.125951,-67.78000682,-143.5483447
32.4375,-140.557951,-48.73800682,-162.8603447
32.5,-133.389951,-44.53050682,-174.4483447
32.5625,-131.853951,-29.18550682,-180.0963447
32.625,-133.389951,-1.960506819,-181.1263447
32.6875,-141.069951,11.66746318,-183.2033447
32.75,-151.805951,3.499963181,-179.8393447
32.8125,-157.453951,4.242463181,-170.0703447
32.875,-168.445951,21.07249318,-159.7703447
32.9375,-175.629951,39.12449318,-149.4703447
33,-168.445951,37.63949318,-141.4883447
33.0625,-155.917951,30.70949318,-132.7163447
33.125,-137.981951,41.61499318,-122.1593447
33.1875,-118.029951,61.64699318,-109.5583447
33.25,-93.45395101,68.59249318,-96.66634468
33.3125,-56.82995101,57.70249318,-84.58034468
33.375,-9.997951007,62.63699318,-73.49174468
33.4375,39.15404899,86.64449318,-60.37534468
33.5,84.73804899,100.2724932,-40.78924468
33.5625,125.186049,91.85749318,-16.32674468
33.625,142.338049,82.18949318,11.20965532
33.6875,145.906049,88.37699318,45.19965532
33.75,143.618049,108.1924932,88.20215532
33.8125,134.130049,117.8294932,143.0496553
33.875,124.418049,96.29699318,186.3096553
33.9375,116.482049,70.80449318,211.0296553
34,109.058049,66.34949318,196.3526553
34.0625,99.82604899,86.14949318,176.2676553
34.125,91.65004899,101.9894932,160.5596553
34.1875,90.88204899,61.16749318,145.3676553
34.25,92.67404899,34.93249318,129.1446553
34.3125,93.18604899,45.80699318,116.7846553
34.375,95.98604899,62.38949318,109.3336553
34.4375,106.738049,37.40749318,103.1371553
34.5,114.674049,3.747463181,96.95715532
34.5625,114.418049,1.009493181,92.59575532
34.625,114.162049,21.07249318,91.56575532
34.6875,113.394049,30.95699318,90.27825532
34.75,110.850049,15.11699318,92.85325532
34.8125,99.31404899,5.727463181,93.11075532
34.875,78.83404899,18.82949318,90.27825532
34.9375,61.93804899,34.93249318,85.36965532
35,48.37004899,32.44199318,80.73465532
35.0625,35.31404899,25.01699318,80.99215532
35.125,23.79404899,32.93699318,80.73465532
35.1875,17.66604899,47.29199318,75.60075532
35.25,14.83404899,49.02449318,61.67965532
35.3125,13.04204899,39.61949318,43.67075532
35.375,15.09004899,39.37199318,24.87325532
35.4375,15.85804899,52.50499318,5.80215532
35.5,19.45804899,56.69699318,-8.60174468
35.5625,18.41804899,43.84249318,-20.72034468
35.625,7.922048993,29.23999318,-27.15784468
35.6875,-4.605951007,27.01249318,-31.00424468
35.75,-14.58995101,29.23999318,-35.65534468
35.8125,-16.39795101,21.07249318,-37.20034468
35.875,-20.22195101,5.727463181,-41.56174468
35.9375,-22.52595101,-7.900506819,-43.89534468
36,-21.50195101,-16.31550682,-44.66784468
36.0625,-21.75795101,-34.36750682,-44.15284468
36.125,-27.14995101,-58.12750682,-40.78924468
36.1875,-35.59795101,-85.36800682,-40.27424468
36.25,-43.78995101,-113.8155068,-41.04674468
36.3125,-52.98995101,-137.3275068,-40.53174468
36.375,-57.35795101,-158.3805068,-36.68534468
36.4375,-58.63795101,-171.4825068,-27.67284468
36.5,-62.47795101,-171.4825068,-22.76424468
36.5625,-63.48595101,-156.4005068,-19.94784468
36.625,-61.94995101,-145.9905068,-17.88784468
36.6875,-58.12595101,-139.5555068,-18.66034468
36.75,-56.57395101,-130.8925068,-26.12784468
36.8125,-56.82995101,-116.0425068,-45.44034468
36.875,-58.89395101,-88.58550682,-65.50924468
36.9375,-61.69395101,-47.00550682,-78.91534468
37,-64.76595101,9.934963181,-81.21674468
37.0625,-68.62195101,54.96449318,-76.59784468
37.125,-70.90995101,101.7424932,-72.46174468
37.1875,-75.78995101,148.5194932,-69.13034468
37.25,-81.42195101,171.3044932,-65.50924468
37.3125,-84.74995101,181.9324932,-57.01174468
37.375,-78.58995101,184.6694932,-43.38034468
37.4375,-57.86995101,175.2494932,-34.11034468
37.5,-28.66995101,164.3594932,-30.74674468
37.5625,1.282048993,162.3794932,-27.93034468
37.625,28.67404899,158.6674932,-15.81174468
37.6875,58.11404899,146.8024932,2.96965532
37.75,87.53804899,123.2894932,22.28215532
37.8125,109.314049,95.80199318,46.48715532
37.875,125.698049,87.13949318,66.82965532
37.9375,139.506049,79.46699318,89.50575532
38,167.938049,55.95449318,106.7586553
38.0625,205.314049,28.24999318,118.5876553
38.125,235.250049,16.84949318,131.4786553
38.1875,246.258049,14.86949318,145.1096553
38.25,239.106049,7.444493181,159.2886553
38.3125,207.618049,-2.687536819,161.3326553
38.375,166.146049,-5.410036819,152.5776553
38.4375,116.482049,4.737463181,143.5646553
38.5,68.86604899,13.64749318,138.6726553
38.5625,17.66604899,15.11699318,124.5256553
38.625,-25.35795101,10.67746318,80.21965532
38.6875,-61.18195101,5.232463181,39.01965532
38.75,-87.80595101,-3.182536819,-0.36175468
38.8125,-105.469951,-19.27000682,-38.98674468
38.875,-119.037951,-38.83800682,-68.61534468
38.9375,-126.221951,-53.68800682,-86.12534468
39,-125.965951,-58.62250682,-99.24134468
39.0625,-116.493951,-60.60250682,-115.4643447
39.125,-101.901951,-61.60800682,-134.7933447
39.1875,-88.57395101,-63.34050682,-147.4103447
39.25,-72.18995101,-63.58800682,-149.1963447
39.3125,-54.26995101,-63.58800682,-134.2783447
39.375,-38.14195101,-69.52800682,-110.0733447
39.4375,-30.73395101,-82.13500682,-87.67034468
39.5,-31.24595101,-95.02050682,-65.50924468
39.5625,-41.22995101,-104.9205068,-41.81924468
39.625,-57.35795101,-118.0385068,-29.47534468
39.6875,-69.88595101,-131.1405068,-17.63034468
39.75,-75.78995101,-145.0005068,-10.67784468
39.8125,-70.14195101,-155.3955068,-11.45034468
39.875,-59.40595101,-159.1235068,-13.51034468
39.9375,-45.56595101,-156.4005068,-15.29674468
40,-30.97395101,-145.7425068,-21.99174468
40.0625,-23.54995101,-129.1605068,-30.74674468
40.125,-19.72595101,-106.1425068,-43.12284468
40.1875,-17.16595101,-77.94300682,-52.39284468
40.25,-16.65395101,-41.79250682,-56.49674468
40.3125,-27.66195101,-10.11250682,-58.29924468
40.375,-44.04595101,19.81949318,-57.78424468
40.4375,-54.26995101,63.87449318,-57.52674468
40.5,-62.98995101,106.4594932,-53.68034468
40.5625,-68.62195101,138.3874932,-46.96924468
40.625,-69.13395101,153.2374932,-40.27424468
